.HostTimestamp,distance_mm_z0,distance_mm_z1,distance_mm_z2,distance_mm_z3,distance_mm_z4,distance_mm_z5,distance_mm_z6,distance_mm_z7,distance_mm_z8,distance_mm_z9,distance_mm_z10,distance_mm_z11,distance_mm_z12,distance_mm_z13,distance_mm_z14,distance_mm_z15,distance_mm_z16,distance_mm_z17,distance_mm_z18,distance_mm_z19,distance_mm_z20,distance_mm_z21,distance_mm_z22,distance_mm_z23,distance_mm_z24,distance_mm_z25,distance_mm_z26,distance_mm_z27,distance_mm_z28,distance_mm_z29,distance_mm_z30,distance_mm_z31,distance_mm_z32,distance_mm_z33,distance_mm_z34,distance_mm_z35,distance_mm_z36,distance_mm_z37,distance_mm_z38,distance_mm_z39,distance_mm_z40,distance_mm_z41,distance_mm_z42,distance_mm_z43,distance_mm_z44,distance_mm_z45,distance_mm_z46,distance_mm_z47,distance_mm_z48,distance_mm_z49,distance_mm_z50,distance_mm_z51,distance_mm_z52,distance_mm_z53,distance_mm_z54,distance_mm_z55,distance_mm_z56,distance_mm_z57,distance_mm_z58,distance_mm_z59,distance_mm_z60,distance_mm_z61,distance_mm_z62,distance_mm_z63,X,Y
1730210313.268,0.45746403777640743,0.3145261603981207,0.3135798909663919,-2.1258037671123993,0.2626350644352768,0.2664270969633056,0.327614897588245,0.38168098763014474,0.3101038355966873,0.2780079280184055,0.2860588355275292,-0.06737815736078001,0.29083119961188986,0.30718025221031153,0.4259007469786753,0.3613792109772779,0.3328067442147257,0.2834666821998749,0.1769817676972432,0.1515838324840999,0.2148080805872517,0.3485210243027818,0.3506823592343304,0.3321428593811462,0.35862669140124587,0.3305127210282663,0.304105325334332,0.1664314608849574,0.0850229776437406,0.18386907871508332,0.3174319564245692,0.3939139722888362,0.3530063965943197,0.2856960884735105,0.2530100659548919,0.2809036557867588,0.3903151762946151,0.12169656678182028,0.29182718848943,0.25976226777281913,0.49582138703369166,0.4192585849812708,0.29414557213621206,0.3061522613238821,0.2965296831808538,0.2551209203309692,0.33425765681774744,0.34834788982634524,0.3685689678758255,0.45839276092080955,0.28889099323990103,0.3006941909832345,0.22282841429490624,0.2686470271560936,0.37517164727142155,0.38056569244476934,0.47703356766080335,0.302363030330893,0.49700966927124846,0.47112822867542825,0.4486449194504972,0.47342093149740017,0.4706034311807875,0.8878328251019069,0.3039351644015093,0.7036998702838625
1730210313.488,0.45746403777640743,0.36413031597094114,0.3203245565654837,-2.187930183887171,0.286932284465126,0.34277834575358695,0.21525833339809247,0.34872666704747957,0.32870500306656103,0.29166091718220216,0.28174964474918046,0.10149587830218197,0.26401634763744913,0.3014064093058036,0.35963624065160904,0.42482899315953304,0.373903922336429,0.21931693633021862,0.4169635597667285,0.24400323884023972,0.12173266500467615,0.3485210243027818,0.3619041931144502,0.33024404992414036,0.32263637164842907,0.29280999027243726,0.3090718705044946,0.24890154169762246,0.21745108828812099,0.26593648103312917,0.3174319564245692,0.24259319861689008,0.36795722814978277,0.2856960884735105,0.32947863687435736,0.18162981112073412,0.3903151762946151,0.12169656678182028,0.29182718848943,0.2793490825946846,0.49582138703369166,0.4192585849812708,0.2512537191573415,0.3061522613238821,0.17809994150079347,0.2551209203309692,0.33425765681774744,0.337648646678491,0.3309272487892503,0.45839276092080955,0.28889099323990103,0.3006941909832345,0.16609571614887747,0.2686470271560936,0.37517164727142155,0.38056569244476934,0.42804426483488967,0.49090732418363475,0.49990328469807854,0.47112822867542825,0.4486449194504972,0.47342093149740017,0.3931505767987394,0.8878328251019069,0.3614582398067918,0.8391494162773806
1730210313.717,0.45746403777640743,0.3114259006748194,0.32706922216457435,-2.04096446678556,0.19581770935319157,0.3260346508434375,0.2958757551616482,0.31577234646481434,0.34850624585707174,0.26435493885460887,0.27887685089694797,0.055712250855778946,0.29008634261259986,0.258102587521994,0.3258278190561671,0.3069936833924878,0.2966910422289865,0.3206443758288803,0.4105640453115422,0.22199861827925405,0.18527453525816523,0.3485210243027818,0.26838891078011795,0.3055595269830644,0.33834123844965824,0.25510725951660823,0.2287793902535329,0.16921135124942926,0.09199287820397115,0.13223116264979604,0.3174319564245692,0.35247342846166424,0.38290805970524583,0.2856960884735105,0.31450025700353423,0.23167028566783598,0.3903151762946151,0.12169656678182028,0.29182718848943,0.30938219865487837,0.36206922165744176,0.4192585849812708,0.28480621705210313,0.3522192591815237,0.19447852279697203,0.2551209203309692,0.33569917215747236,0.320026363846731,0.3899180025816443,0.4619960008765191,0.28889099323990103,0.26929696667838443,0.164541395651726,0.2686470271560936,0.37517164727142155,0.35220556353973925,0.3849336783480856,0.3347167848973398,0.5027969001249076,0.3975051948230505,0.3824192818475519,0.47342093149740017,0.33408581014768113,0.8878328251019069,0.427198897412829,0.99394889741283
1730210313.964,0.45746403777640743,0.2785631476078259,0.33381388776366616,-2.1037589095471576,0.2984059717014436,0.35416405829248854,0.3365018574676921,0.322250546237475,0.3593069237428049,0.33847116574379077,0.34423291103523745,0.03920012292428933,0.12025894677447518,0.20469454065529552,0.3481413773091588,0.34234427632260134,0.3558460713435594,0.2492048861103994,0.18498116076622603,0.18327048609191926,0.17900984382472265,0.3485210243027818,0.42100585154974823,0.4467043632871655,0.41882868080595764,0.3305127210282663,0.29996653769252984,0.20998307659501647,0.14078218212558496,0.14652380013215233,0.3174319564245692,0.3411714619633446,0.40159659914957463,0.26791214717971057,0.11189796085608443,0.28171076021493785,0.23067624103259235,0.12169656678182028,0.23415368222416152,0.3237458628575797,0.4491699261262497,0.4192585849812708,0.31835871494686474,0.43989515832993836,0.2108571040931506,0.1758752839791786,0.3371406874971961,0.3502359915583195,0.2944091631082445,0.4655992408322295,0.1760170654030592,0.2378997423735343,0.19951360683763414,0.2686470271560936,0.37517164727142155,0.45786094573494934,0.31373589157442433,0.3419684885070607,0.5056905155517376,0.32388216097067285,0.4139246822606036,0.47342093149740017,0.31569772241669125,0.8878328251019069,0.4929395550188662,1.1487483785482793
1730210314.207,0.45746403777640743,0.3579297965243386,0.3298976303190324,-2.261413042437977,0.38479608736312954,0.26441785357408765,0.3301540289823727,0.3287287460101357,0.32510477710464997,0.265005081195742,0.2953954155472849,0.24485117079829638,0.185806362711997,0.18809474230483517,0.28593388157354555,0.37769486925271495,0.3452604345546358,0.21858796194533617,0.16418273878687065,0.3117774701680756,0.29445915738387884,0.3485210243027818,0.3304830582501146,0.36062500123623387,0.31609267714791695,0.23323967567822737,0.2560953886894271,0.22666241878184762,0.13480798164538735,0.16081643761450864,0.4194298451171033,0.3882629890396764,0.4476949964455857,0.25012820588591067,0.15919810781657853,0.1888937509743457,0.20007188556785224,0.12169656678182028,0.176480175958893,0.27282014432072943,0.5362706305950575,0.4192585849812708,0.29276196397560333,0.2303646196871169,0.134423724710984,0.2159335177394244,0.33858220283692103,0.27345318779136535,0.29047644618875157,0.469202480787939,0.2512663506276208,0.24756712627877264,0.22982285653208787,0.36514351428728603,0.37517164727142155,0.3649954255949489,0.3251667289004709,0.42062158150480206,0.5085841309785677,0.3657521312431812,0.44543008267365525,0.47342093149740017,0.29730963468570143,0.8878328251019069,0.5540534657070468,1.2933549362952832
1730210314.45,0.45746403777640743,0.3616501081923001,0.2881242175762727,-2.716338739466145,-1.425684266249937,0.24030693290347252,0.3688757827428208,0.3202789202197087,0.31250398623796133,0.3865816989876457,0.2688220724141342,0.09173871179721084,0.22379406967578802,0.24511144098685114,0.3521983879006118,0.389780542049335,0.41811452304310975,0.29440129797311176,0.25777563769396994,0.2633673049339071,0.15932081360533165,0.3485210243027818,0.30953563500722414,0.30049603509771544,0.3154383076978657,0.4383425309899373,0.34632095928071394,0.0830347499508017,0.23039518932854913,0.13684169086991096,0.33107956124962656,0.3939139722888362,0.3847769136496787,0.3048320253042656,0.3034635560460856,0.15015273842175067,0.16946753010311214,0.12169656678182028,0.21021607639793224,0.19316709737847645,0.45806875970975014,0.4192585849812708,0.2510231177972397,0.32769972806374675,0.31836779157575856,0.2403167904630523,0.3400237181766459,0.4182076539093937,0.3348599657087432,0.47280572074364946,0.32651563585218124,0.257234510184011,0.2111710105662702,0.09768868381342985,0.37517164727142155,0.43895419313159595,0.33659756622651743,0.2967847967849539,0.5114777464053968,0.40762210151569056,0.2718288967241869,0.4664012343478778,0.478961652876692,0.8878328251019069,0.5599789741536187,1.3135102234292373
1730210314.694,0.45746403777640743,0.4230352507136654,0.25483602929688604,-2.8659765605150582,-3.2361646198630036,0.26508760137049364,0.327614897588245,0.31182909442928175,0.38330843015554517,0.33327002701472536,0.30616839249315675,0.22158408144028827,-0.6726413289697516,0.3346060060067243,0.26294415488864503,0.2719452322822897,0.3620729165135144,0.2892984772789346,0.16258286017307408,0.2369617602607243,0.29177428962668917,0.3485210243027818,0.2422046317265049,0.43594444303079904,0.3239451105485315,0.2634018602828906,0.24947332846254364,0.13029288614682327,0.05017347484258786,0.2926775447097958,0.31479820812499715,0.39956495553799604,0.3218588308537717,0.35953584472262173,0.19151987490624953,0.23489870338055222,0.13886317463837203,0.12169656678182028,0.24395197683697012,0.3779360505314076,0.39955218735764086,0.4192585849812708,0.20928427161887725,0.07507425594119603,0.3368461909868318,0.2690542190301851,0.34146523351636965,0.24450229456775968,0.3342981490059585,0.47640896069935895,0.4017649210767429,0.2669018940892493,0.1925191646004525,0.13238689572149595,0.396940186040958,0.4161548738157875,0.2706253050876203,0.35312495559893886,0.5143713618322269,0.4494920717881989,0.2960473337763963,0.45938153719835545,0.4263048561924938,0.892148873368159,0.555344264457577,1.3035
1730210314.936,0.45746403777640743,0.27484283593986436,0.35339517498683476,-2.833911313147434,-3.286783828258523,0.24231617629269045,0.28889314382779696,0.38055434419142115,0.3269048900856055,0.3651270017302509,0.3363327279415981,0.2208335301706751,-1.5690767276152913,0.18159916903726372,0.27038200763964226,0.3305607453458968,0.5102718315584444,0.2608684762685187,0.2753743024457322,0.29329358889684765,0.13873682746687746,0.26249060889398984,0.30803939048987483,0.34733333503719294,0.35862669140124587,0.2400261672142766,0.1675253331548611,0.13863255724023885,0.16567468412640834,0.10364588768508343,0.2985168550003664,0.2664529056688982,0.29974405917798264,0.41423966414097674,0.21753495573452128,0.2990635054207877,0.1082588191736319,0.12169656678182028,0.27768787727600935,0.30742351717269184,0.34103561500553153,0.4192585849812708,0.16754542544051357,0.3165544866465754,0.24865383016125495,0.03480063464961729,0.34290674885609457,0.22562127724801687,0.33710723251988206,0.48001220065506844,0.2875630646771147,0.27656927799448655,0.17386731863463484,0.16708510762956344,0.4187087248104933,0.3519275230602782,0.504467577243315,0.3932882371297004,0.5172649772590568,0.3875886229164038,0.32026577082860685,0.45236184004883306,0.3736480595082956,0.8964649216344109,0.5528375045696641,1.2939617827800627
1730210315.18,0.4615198758706524,0.3411883940185117,0.24112912824066798,-2.9154104835401453,-3.286783828258523,-3.3415042822756913,0.21208441915543277,0.44927959395356054,0.32150455114273896,0.3475731585196552,0.28749523245364544,0.2441006195286832,-2.4655121262608306,-1.5945792544619932,0.2406305966356533,0.414556171282406,0.4374177430699704,0.2696161688871082,0.30497205680096867,0.168307344110449,0.13247213603343488,0.45734582328142465,0.1883398291019295,0.477085314599259,0.28271983519530497,0.2166504741456626,0.21305199721468474,0.18681732355775102,0.1308251813252556,0.01327953457083069,0.282235501875737,0.4767950599431801,0.2776292875021935,0.4198556456021767,0.27666013943513895,0.36322830746102314,0.0939905723691247,0.12169656678182028,0.2936876241754064,0.39360550238889996,0.3602355226159934,0.4192585849812708,0.2060887956288999,0.33438687291404956,0.1604614693356781,0.1332045567128298,0.3443482641958183,0.3433129518744138,0.31463456440849386,0.4836154406107789,0.3111337966665728,0.28623666189972485,0.15521547266881716,0.20178331953762957,0.44047726358002975,0.2877001723047689,0.4711548513216937,0.3626079526270353,0.5201585926858859,0.3256851740446086,0.34448420788081624,0.44534214289931073,0.35061651527958076,0.900780969900663,0.552650005563068,1.29365199932631
1730210315.425,0.46557571396489655,0.32320688762336425,0.35143704626451794,0.30581082493243716,-3.214567090947582,-3.3937446103953572,-1.222524818526741,0.40590382156270205,0.41151020019051504,0.3560250089543865,0.2063388061280772,0.17354880018504576,-3.3619475249063706,-3.37075767796125,0.29269556589263396,0.27859235232043067,0.17962635303383176,0.264513348192931,0.12258589482815986,0.22463917274657233,0.29356420146481566,0.1698424692229831,0.32374995792204264,0.38974007957699014,0.23756834314177114,0.22268291106659524,0.14765915247421077,0.24056187060420692,0.21048118772789043,0.25855963588094527,0.3842333905682711,0.3191954159943898,0.37730149787194717,0.3819997705674217,0.36101206818135345,0.2203708236733291,0.07972232556461747,0.12169656678182028,0.3096873710748035,0.31591113692883355,0.37943543022645526,0.4192585849812708,0.24463216581728495,0.3522192591815237,0.34524546344641055,0.11927125801361388,0.3457897795355432,0.33450181045853383,0.32699453186975735,0.48721868056648837,0.33470452865603095,0.2959040458049632,0.1668728763974532,0.23141609905035793,0.4622458023495651,0.4128183880622545,0.43653574399138134,0.44739710252530973,0.523052208112716,0.2908269212818502,0.40813797606228797,0.4319777194800278,0.32758497105086687,0.905097018166915,0.5527125045696641,1.29365199932631
