.HostTimestamp,distance_mm_z0,distance_mm_z1,distance_mm_z2,distance_mm_z3,distance_mm_z4,distance_mm_z5,distance_mm_z6,distance_mm_z7,distance_mm_z8,distance_mm_z9,distance_mm_z10,distance_mm_z11,distance_mm_z12,distance_mm_z13,distance_mm_z14,distance_mm_z15,distance_mm_z16,distance_mm_z17,distance_mm_z18,distance_mm_z19,distance_mm_z20,distance_mm_z21,distance_mm_z22,distance_mm_z23,distance_mm_z24,distance_mm_z25,distance_mm_z26,distance_mm_z27,distance_mm_z28,distance_mm_z29,distance_mm_z30,distance_mm_z31,distance_mm_z32,distance_mm_z33,distance_mm_z34,distance_mm_z35,distance_mm_z36,distance_mm_z37,distance_mm_z38,distance_mm_z39,distance_mm_z40,distance_mm_z41,distance_mm_z42,distance_mm_z43,distance_mm_z44,distance_mm_z45,distance_mm_z46,distance_mm_z47,distance_mm_z48,distance_mm_z49,distance_mm_z50,distance_mm_z51,distance_mm_z52,distance_mm_z53,distance_mm_z54,distance_mm_z55,distance_mm_z56,distance_mm_z57,distance_mm_z58,distance_mm_z59,distance_mm_z60,distance_mm_z61,distance_mm_z62,distance_mm_z63,X,Y
1730216941.922,0.4596911669790473,0.33149837997837867,0.3371377560371542,-2.48209011278863,0.34197722482767257,0.2746417441951468,0.321012035924952,0.31246344967671025,0.30640909215821327,0.2514687879114195,0.22992798841197779,0.20566682549569246,0.23707152605271437,0.31506227049288643,0.31191137112723594,0.3362043073247927,0.3579515876867609,0.3104525404586222,0.19186631321636655,0.23448204174472828,0.20946206250053012,0.3372933555959272,0.2821548884487989,0.3173297107469237,0.2897599011761985,0.24582561280426635,0.2275351337102437,0.2662840918582159,0.21421371750228724,0.1529938864073137,0.3958776166489538,0.35556578745098655,0.24803423125691365,0.2688369033146379,0.3130027510239114,0.25777782503715735,0.10581544479090797,0.31654560080706,0.34898931150359086,0.32573132231076085,0.39328788414661464,0.3906912205687022,0.2586557295868416,0.34150549254249685,0.17342521052914373,0.25522630008728403,0.4380774268829597,0.2821781012272596,0.3665383182418932,0.5046208216234492,0.28936187495550675,0.2222537310780131,0.28533025372488297,0.23132524608819244,0.4451256465904935,0.3684389361326166,0.25508442910054846,0.3240501134121685,0.43209487259982926,0.38658900574021693,0.3816011248939832,0.3111382787845719,0.2443608082877257,0.6659618202348181,0.3769152543400253,0.9192768362266831
1730216942.154,0.4695248907439496,0.38978935802804937,0.3333880665614892,-2.509675046195103,0.31184779666948953,0.29737596820522083,0.33432056625705364,0.3594573780290967,0.3192473924302138,0.36461488807389203,0.25229016587852127,0.21048873667699297,0.2637382327339905,0.28815952867575206,0.2593700746867004,0.2915858594674406,0.3800070552223218,0.29237062917867707,0.29806495755161094,0.23909301233397023,0.2699330875221211,0.28868453397054805,0.2004172757968606,0.3217147616647391,0.32339359692906267,0.2185127799590282,0.24818619616010237,0.29945795303467876,0.1993553519467377,0.29079672971827736,0.2483739815267167,0.3761982563004287,0.34324327080450523,0.3049509800222478,0.22946330534443224,0.31300275402538885,0.3508831062006057,0.31654560080706,0.34898931150359086,0.2802308264446763,0.42302937281659586,0.3906912205687022,0.3027903439224319,0.3046831032576223,0.3043995391392648,0.24723064549664714,0.4380774268829597,0.34307488871204744,0.4022516346046929,0.5046208216234492,0.25707392210438806,0.2222537310780131,0.33731997022741766,0.2225745939466459,0.4141123553364694,0.3747578202380156,0.23451042308473594,0.3330343685034176,0.37178319917541924,0.38658900574021693,0.35814396343158833,0.3111382787845719,0.32036796574757503,0.6659618202348181,0.568745652822362,1.3799576271700125
1730216942.376,0.47935861450885187,0.28049377418491683,0.3833839262370219,-2.488986346140248,0.37336204582577986,0.31253211754527016,0.3107281715774189,0.19932991845800194,0.30885448268621335,0.3941585920052043,0.28956046165609367,0.2745512709428425,0.2199774833083066,0.32380566158345514,0.34989303120473153,0.4177073387442224,0.2980867472330954,0.31671166359398784,0.22624716929612193,0.20374223781644865,0.2706985435350526,0.24007571234516892,0.2800590522269543,0.3185825824377281,0.32275899889598975,0.23935678397249943,0.15334427972371445,0.1604436776285487,0.22989754781092284,0.2406141914027241,0.2962129983231179,0.32947178272963323,0.29081804016754026,0.3410650567298577,0.22579929456901648,0.2158068790061014,0.33405756526799957,0.3619129707960615,0.2824598459749674,0.35586002903289793,0.4527708614865771,0.3846071615266633,0.30143235578902916,0.2919368915820888,0.16294726424033404,0.3097421268416265,0.4062161548497295,0.3258399488578622,0.3787981134112125,0.5046208216234492,0.12543842201905792,0.2222537310780131,0.3130130897846742,0.23132524608819244,0.3886371518063782,0.2862934427624291,0.3952448450832713,0.3039676608552587,0.37693804305784745,0.38658900574021693,0.34758824077351064,0.3111382787845719,0.4015810928964551,0.6659618202348181,0.5743790990334292,1.3800819669888575
1730216942.615,0.4891923382737541,0.3193544262180306,-2.1182839022774442,-2.2589029243180767,0.37336204582577986,0.3276882668853195,0.352468562164465,0.3043410423071619,0.3168020019022137,0.34827156249486824,0.24551374846441715,0.23873135931032446,0.2705758498317536,0.21283185158777573,0.33216825650190024,0.3028891995913031,0.3428278385195191,0.24855676723111778,0.10247608740900255,0.2521574290034891,0.2791185596772994,0.3058003162330055,0.18574642224394863,0.3354963502635876,0.3640078710457288,0.2774509982040158,0.2130029045788617,0.17071177751650146,0.19275163392204903,0.21193845522240798,0.24638068916019998,0.2827453091588378,0.35469245910453207,0.36783928601308574,0.20601363638177142,0.18782624831873077,0.2908963950495752,0.33100089026433954,0.2542352242355514,0.2956026155886238,0.41873045557521243,0.37852310248462445,0.3102592786561472,0.27919067990655533,0.1876452804925283,0.20434486178323108,0.39955425251550863,0.3539903506196981,0.3025741695324013,0.5046208216234492,0.2496228560618222,0.3110336526372435,0.3933608334704096,0.2575772025128321,0.3980519009370641,0.35896060997451806,0.3502392069236814,0.34043316681385805,0.36673145217064,0.38912986148705314,0.3036060630315203,0.3111382787845719,0.37138646870007663,0.6659618202348181,0.5796874351483152,1.3809569669888575
1730216942.862,0.48677703769991876,0.3412135429866571,-2.0089179592372166,-2.436951130850765,0.30117695753013307,0.2790622877526612,0.3034689732144544,0.31420396554161345,0.34675803587021503,0.3086704274380029,0.18655891696171167,0.26421860412577,0.2398065728918196,0.24646027885919372,0.3384985331814828,0.2499419748005787,0.2936756537259832,0.30558433357556003,0.2690322346398175,0.2944246594048736,0.15741105362118601,0.16408163909985787,0.2088006206842389,0.278490688331987,0.4160449097577073,0.2515756828769481,0.31625821682815497,0.21020446939324297,0.18367152163810208,0.31310008008074547,0.394548755071276,0.3501042515790754,0.1763261571672719,0.3946135152963138,0.23386011827493114,0.3564463648294643,0.24773522483115082,0.3000888097326187,0.30194827527123086,0.2537913491170866,0.3846900496638469,0.3770745169984247,0.21248413305114702,0.22537334172096946,0.20710432360031772,0.23632748014577865,0.39289235018128776,0.3172224789307696,0.3217634141452489,0.5046208216234492,0.3390356485726125,0.3426130878227416,0.36837876190425656,0.2521921858103419,0.37866859390329904,0.36106690467631775,0.2994471295721442,0.37319927361723715,0.3565248612834316,0.39167071723388935,0.20860455910882122,0.3111382787845719,0.31568259302744733,0.6659618202348181,0.5829602207533016,1.3811059814806899
1730216943.106,0.4843617371260825,0.34546392680277893,-2.1620302794935355,-2.405604615616137,0.33256177852824037,0.3005334993177311,0.321012035924952,0.387305631867548,0.278287101086212,0.3841011608796512,0.2746523433450647,0.13609353559407095,0.2398065728918196,0.41729268939799713,0.3207737584786516,0.3302551809438124,0.36173252497857133,0.2770705504033389,0.1475532098246818,0.22602859566445138,0.24926577517296974,0.38658680851180466,0.3555091562133588,0.24591602437107235,0.3151438224991148,0.29470120842206093,0.25277532114895984,0.25522613813272826,0.23402487157635327,0.16095936867962374,0.3606627848404918,0.2572581417565857,0.2914206290254364,0.29000722414323676,0.2792938518900865,0.31373908641189857,0.2704131278272721,0.26917672920089675,0.34966132630691027,0.3915225798468561,0.35064964375248225,0.375625931512225,0.2830995159880916,0.2178200310984315,0.14573349533728955,0.21524802713409957,0.3862304478470669,0.3160734829404906,0.41664356806432856,0.5046208216234492,0.35207501414710274,0.37419252300823963,0.22523824374143378,0.28921417563996193,0.359285286869534,0.31578156858762463,0.3630979606835642,0.44771574231524447,0.3463182703962241,0.40352804405245823,0.2918774823003229,0.3111382787845719,0.37034527476227047,0.6659618202348181,0.5842613245198097,1.38163588888414
1730216943.35,0.48194643655224717,0.2768505880568124,-2.4620054375467313,-2.6689153435870145,0.3363279570480132,0.2822198188651715,0.35125869577063756,0.35307548652445164,0.3926091082702171,0.3256423424623737,0.2719417763794231,0.28832816003227246,0.25826813905578,0.278743569039755,0.33343431183781674,0.3635702886773019,0.2785519045587414,0.34592090489236066,0.3202215092474533,0.29673014469949455,0.2760567356255733,0.3256546236574561,0.3059076989630373,0.3405078370268052,0.28722150904390686,0.2918261733857201,0.1862330088105264,0.21494359241845196,0.2208174355269759,0.1952109424505569,0.3267768146097076,0.2742495866914204,0.3414355042308168,0.3497822476592808,0.2617066001680909,0.25630516026413785,0.32747365794654504,0.195121169365909,0.35167737071686855,0.2802308264446763,0.5006730821762814,0.29508457847952,0.08211727224448011,0.2102667204758923,0.21982754409387234,0.2690369761983841,0.379568545512846,0.3298614348238388,0.39905342716921827,0.5046208216234492,0.3601470023598824,0.4057719581937377,0.29815888506966426,0.19834201878544003,0.31553439385046433,0.2747088219025309,0.262156743668484,0.3192937430697425,0.3361116795090157,0.3860243711298089,0.31122964050679863,0.3111382787845719,0.37034527476227047,0.6659618202348181,0.5853825018707517,1.3822011234478202
1730216943.594,0.47953113597841185,0.3357487637945005,-2.6157427060489944,-2.842575037986855,-2.627026841593279,0.344107428670373,0.3349254994539673,0.29795915080251684,0.3363651261262146,0.3740437297540981,0.3078567886741747,0.14711504686561494,0.15228507404045188,0.29959319394803413,0.2859572367409473,0.3475076474486552,0.28170268563525014,0.2555113484926351,0.25451587318392077,0.23448204174472828,0.22017844668157155,0.26472243880310764,0.28425072467064344,0.34176070871760966,0.31641301856526066,0.2429505777679255,0.22600542538062454,0.1557045546033397,0.26374160268745234,0.2764588616281193,0.33009896855390214,0.39561705051166834,0.3354096156518553,0.3840283548820143,0.28588907128583485,0.2128615494600624,0.09776844695357462,0.2208071067861525,0.16216919618078965,0.3527856712041084,0.4818982191220752,0.40199018736106007,0.40396045986093904,0.20271340985335437,0.23778973773183182,0.2792132638591947,0.3729066431786252,0.3873112343377896,0.3713356293951051,0.5046208216234492,0.29557109665764497,0.39345796459939286,0.2481947419373582,0.1996882729610626,0.3900216737373614,0.3257864684211731,0.4254629164189959,0.4049084092334105,0.3259050886218082,0.39929328447439794,0.4167868670875754,0.3111382787845719,0.42136377771477207,0.43998610863593135,0.5865036792216936,1.3827663580115
1730216943.838,0.4771158354045756,0.3758238112036491,-2.7501065789269883,-2.9485262594798987,-3.035029514568674,0.27716776908515506,0.3349254994539673,0.23123937598122735,0.367543855358216,0.30929901688334993,0.3078567886741747,0.26697398194365596,0.22066124501808293,0.252513395768049,0.2910214580846134,0.29218077210553867,0.30627877803201803,0.24994768348342122,0.22089903612815998,0.16762296820072006,0.268402175496258,0.2476066565406502,0.4009189410199912,0.23777235838084368,0.31387462643296904,0.27816975696310103,0.21682717540290958,0.24653774591984515,0.2274211535516646,0.1968040389050189,0.2829243825463398,0.3810529548532386,0.2781636741517211,0.41827446210474784,0.20821204284702088,0.25630516026413785,0.3099165717559995,0.24649304420639598,0.23407478013596852,0.4124282130826247,0.46312335606786814,0.5088957962426001,0.27223561092086934,0.27352569693965156,0.1839031568179534,0.22905870324519967,0.36624474084440434,0.3114774989793745,0.3766659751208961,0.48825739147346636,0.1800795729978742,0.381143971005047,0.2711512401332826,0.1815138415901582,0.4645089536242585,0.39582076725601245,0.35409683305164624,0.3753132159916487,0.3457512375691568,0.41256219781898695,0.38687898622302197,0.3111382787845719,0.36982467779336736,0.45688516185115247,0.5876248565726355,1.3833315925751801
1730216944.082,0.47470053483074026,0.2695642158006036,-1.2111715232894984,-2.982380495933297,-3.090266799525343,-2.6618621904394133,0.36335735970891175,0.282294508018388,0.35348285982221533,0.28604120740550837,0.2570336580683941,0.2838506710782077,-3.204301159251456,0.2800887061306117,0.32963614583006723,0.3570262496582236,0.4071037724802967,0.3090616242063187,0.26139204439987185,0.2437039829232122,0.30055132803938234,0.3311316739814425,0.33664663021675767,0.3098124806020972,0.3754306356410411,0.304763831049254,0.17017107134952522,0.23626964603189235,0.16716222657638038,0.21671774458579401,0.23574979653877748,0.3549589501318853,0.36493646968876664,0.377490461684947,0.30640753162816303,0.2518871659450793,0.2769970351487267,0.27217898162663945,0.25087515021895423,0.35893438686168744,0.444348493013662,0.3460747875937505,0.3625418217921543,0.3924903392446308,0.2557519313697913,0.27775950847907893,0.36315516295027256,0.32411645487244367,0.34788210820162474,0.4718939613234835,0.39057218870035965,0.3688299774107022,0.23131496385211966,0.26902036300562376,0.43612625403910255,0.3078829634558758,0.2505838652845895,0.3208791998505512,0.3655973865165054,0.4255487938583719,0.2455495884120931,0.5015245262378477,0.32661512937441195,0.4737842150663735,0.5886058867547097,1.3838261728183998
