0.745235,0.752903,0.732807,0.470154,1.145548
0.745235,0.782498,0.778776,0.627738,1.527902
0.745235,0.775346,0.778776,0.628114,1.529463
0.745235,0.775346,0.778776,0.62922,1.533929
0.745235,0.694962,0.716202,0.629533,1.534677
0.704867,0.630112,0.623999,0.632029,1.538617
0.704867,0.60063,0.623999,0.668397,1.584219
0.704867,0.61055,0.623999,0.724091,1.637008
0.704867,0.630112,0.643312,0.732021,1.64096
0.704867,0.649252,0.643312,0.735388,1.642763
0.704867,0.703695,0.69834,0.738755,1.644565
0.704867,0.686086,0.69834,0.735625,1.645767
0.704867,0.694962,0.680527,0.7325,1.645767
0.704867,0.658652,0.66217,0.7325,1.645767
0.704867,0.649252,0.643312,0.7325,1.64705
0.704867,0.62038,0.643312,0.750831,1.664797
0.704867,0.580551,0.643312,0.784996,1.700091
0.704867,0.667928,0.66217,0.788578,1.735751
0.745235,0.61055,0.60502,0.788578,1.769506
0.745235,0.59063,0.60502,0.792767,1.826291
0.745235,0.59063,0.584971,0.809625,1.934101
0.745235,0.560197,0.564637,0.811,2.038859
0.781791,0.580551,0.585719,0.811,2.120284
0.814409,0.456771,0.462597,0.86725,2.20875
0.781791,0.405883,0.420822,0.946936,2.27535
0.814409,0.405883,0.421574,1.029263,2.342465
0.843129,0.310809,0.325349,1.115308,2.411887
0.843129,0.301982,0.289931,1.243702,2.416999
0.843129,0.252172,0.2569,1.430538,2.416999
0.814409,0.222146,0.225893,1.533673,2.376207
0.781791,0.182069,0.184769,1.618908,2.31106
0.781791,0.158622,0.172562,1.715048,2.306104
0.464234,0.110677,0.118657,1.851409,2.293286
0.366128,0.11912,0.118014,1.966076,2.254898
0.366128,0.123548,0.118014,2.075664,2.219327
0.277997,0.147847,0.145803,2.278067,2.04654
0.239177,0.153157,0.156069,2.340029,1.943104
0.239177,0.222146,0.218964,2.39032,1.872771
0.239177,0.215054,0.218964,2.421444,1.807603
0.204244,0.268155,0.264024,2.4235,1.720774
0.204244,0.301982,0.280507,2.423625,1.614442
0.173252,0.284768,0.279885,2.42528,1.482595
0.204244,0.395907,0.391104,2.422193,1.306164
0.204244,0.426057,0.451889,2.41226,1.197301
0.239177,0.477442,0.473339,2.369103,1.037329
0.173252,0.446485,0.534128,2.336332,0.966889
0.146099,0.508574,0.533361,2.304693,0.835269
0.173252,0.658652,0.653848,2.271529,0.778571
0.173252,0.62038,0.634782,2.217048,0.778571
0.239177,0.658652,0.655242,2.156545,0.782036
0.204244,0.658652,0.654545,2.119704,0.788879
0.277997,0.60063,0.597632,2.097582,0.816123
0.366128,0.570404,0.537961,2.020509,0.850921
0.366128,0.549939,0.537961,1.881206,0.879206
0.464234,0.487813,0.497969,1.85493,0.894818
0.366128,0.487813,0.517224,1.774255,1.025924
0.366128,0.415932,0.414077,1.697,1.159528
0.565189,0.456771,0.458003,1.660766,1.312704
0.614206,0.436244,0.458768,1.583105,1.43073
0.661011,0.508574,0.3787,1.546086,1.472799
0.704867,0.405883,0.379426,1.408038,1.581622
0.745235,0.415932,0.420071,1.304345,1.693274
0.814409,0.436244,0.441986,1.287828,1.732144
0.781791,0.529309,0.544847,1.188232,1.899877
0.781791,0.539643,0.544847,1.09128,2.006395
0.781791,0.560197,0.565394,0.976644,2.044892
0.781791,0.539643,0.565394,0.878577,2.04709
0.781791,0.570404,0.565394,0.780335,2.04836
0.814409,0.539643,0.545612,0.748153,2.049385
0.814409,0.477442,0.504133,0.732,2.050916
0.814409,0.405883,0.401425,0.732,2.05168
0.814409,0.436244,0.462597,0.732,2.058744
0.781791,0.405883,0.380878,0.7501,2.14815
0.814409,0.415932,0.401425,0.83425,2.198
0.781791,0.347462,0.36146,0.921605,2.208264
0.781791,0.356938,0.36146,1.038036,2.210273
0.781791,0.310809,0.323998,1.158816,2.214064
0.781791,0.293299,0.288664,1.213594,2.236138
0.781791,0.222146,0.225354,1.27565,2.240543
0.614206,0.194766,0.195685,1.371479,2.242053
0.614206,0.158622,0.170809,1.495895,2.229781
0.661011,0.170023,0.159757,1.602921,2.227781
0.320463,0.147847,0.180171,1.697961,2.227781
0.277997,0.182069,0.192312,1.795299,2.236696
0.239177,0.182069,0.179263,1.875137,2.193457
0.173252,0.252172,0.232425,1.922431,2.137236
0.204244,0.268155,0.264024,2.114696,2.087563
0.239177,0.319775,0.298248,2.211739,1.966193
0.277997,0.338105,0.33489,2.24299,1.802099
0.173252,0.436244,0.430617,2.268028,1.717129
0.204244,0.456771,0.472571,2.30548,1.535852
0.204244,0.487813,0.514145,2.275647,1.372884
0.173252,0.539643,0.634782,2.265447,1.24808
0.204244,0.549939,0.534895,2.252696,1.192153
0.239177,0.667928,0.673789,2.224958,1.1355
0.239177,0.667928,0.636209,2.215072,1.041138
0.320463,0.686086,0.693121,2.192915,0.954512
0.320463,0.745095,0.743528,2.14726,0.903449
0.366128,0.712282,0.711164,2.072906,0.875788
0.366128,0.775346,0.727952,1.942433,0.812257
0.464234,0.775346,0.80321,1.88508,0.767736
0.414332,0.768028,0.775037,1.802328,0.697913
0.366128,0.745095,0.744115,1.640591,0.664556
0.464234,0.815767,0.80321,1.547025,0.664556
0.514863,0.760546,0.77611,1.459133,0.664556
0.514863,0.760546,0.77611,1.372508,0.684962
0.565189,0.745095,0.761879,1.329895,0.730993
0.565189,0.694962,0.696389,1.281716,0.742315
0.565189,0.686086,0.696389,1.233612,0.754988
0.565189,0.667928,0.678513,1.159872,0.843754
0.661011,0.677075,0.679856,1.037233,0.943588
0.661011,0.677075,0.661481,0.991713,1.157261
0.661011,0.62038,0.642605,0.957703,1.244976
0.745235,0.61055,0.624722,0.945471,1.345625
0.704867,0.570404,0.563879,0.920326,1.432029
0.781791,0.529309,0.544847,0.885748,1.549327
0.745235,0.560197,0.523378,0.854,1.675128
0.781791,0.487813,0.441226,0.854,1.765602
0.781791,0.686086,0.503362,0.854,1.890012
0.814409,0.37622,0.362171,0.883752,1.966585
0.781791,0.37622,0.380878,0.938098,2.040035
0.781791,0.276384,0.288664,0.969899,2.128421
