0.578333,-1.224331,1.057063,0.312153,0.72305
0.578333,1.09147,1.057063,0.377893,0.877849
0.578333,1.050838,0.975868,0.451852,1.051999
0.578333,0.969591,1.057063,0.52581,1.226148
0.578333,1.050838,1.057063,0.562676,1.317661
0.578333,1.050838,1.057063,0.556409,1.306115
0.578333,1.335245,1.300647,0.553175,1.295299
1.006597,1.37586,1.387857,0.55265,1.293652
1.220729,1.904042,2.608785,0.552925,1.293652
0.792464,1.050838,1.141265,0.555995,1.293874
0.578333,1.172734,1.138258,0.557407,1.299332
0.3642,1.050838,1.135251,0.557814,1.303684
0.3642,1.172734,1.135251,0.557914,1.3089
0.792464,1.294613,1.384849,0.560895,1.3135
0.3642,1.050838,1.135251,0.564448,1.31804
0.578333,1.09147,1.138258,0.569185,1.325984
0.792464,1.37586,1.384849,0.571375,1.336091
0.578333,1.050838,1.138258,0.576559,1.366038
0.578333,0.969591,0.975868,0.590409,1.403146
0.792464,0.969591,0.978876,0.609388,1.455069
0.578333,0.807081,0.894674,0.628375,1.518125
1.006597,0.847695,0.819493,0.642831,1.596346
0.792464,0.360163,0.410512,0.650746,1.681824
0.792464,0.766449,0.735291,0.652075,1.764591
0.792464,0.522674,0.491707,0.654557,1.85064
1.006597,0.278916,0.332325,0.661231,1.925067
1.006597,0.360163,0.332325,0.6735,2.0073
1.220729,0.116388,0.091748,0.699875,2.09425
1.220729,0.116388,0.091748,0.737486,2.16643
1.648994,-0.005491,-0.064627,0.829375,2.244351
1.434861,-0.289881,-0.230024,0.922328,2.300486
1.434861,-0.452391,-0.473608,1.022365,2.338775
1.434861,-0.655534,-0.717193,1.140153,2.369115
1.220729,-0.77743,-0.801395,1.232364,2.370365
1.220729,-0.77743,-0.7202,1.354424,2.370365
0.792464,-1.305595,-1.294578,1.498871,2.370273
0.792464,-1.386842,-1.456967,1.586014,2.357127
0.792464,-1.793128,-1.781746,1.660138,2.319342
-0.064064,-1.915006,-1.793775,1.784148,2.256683
-0.492329,-1.99627,-1.962179,1.908322,2.188078
-0.706461,-1.874374,-1.965186,2.009006,2.115157
-1.134725,-1.630617,-1.727616,2.12422,2.00698
-1.348857,-1.468106,-1.811818,2.208329,1.883071
-1.348857,-1.34621,-1.243455,2.259398,1.768373
-1.56299,-1.06182,-1.165267,2.307965,1.638442
-1.991254,-1.102452,-1.171282,2.338744,1.511426
-1.56299,-0.574288,-0.515709,2.340406,1.379666
-1.56299,-0.411777,-0.515709,2.340406,1.243806
-1.56299,-0.289881,-0.35332,2.334925,1.136056
-1.56299,-0.208634,-0.19093,2.300675,1.001783
-1.56299,0.116388,0.052654,2.250955,0.916177
-1.991254,0.116388,0.371419,2.192763,0.842519
-1.777122,0.400795,0.455621,2.129605,0.7807
-1.56299,0.563306,0.458628,2.046954,0.728549
-1.56299,0.441427,0.458628,1.947922,0.692789
-1.56299,0.563306,0.539823,1.830385,0.662316
-1.348857,0.64457,0.624024,1.726832,0.650745
-1.348857,0.807081,0.786414,1.630332,0.648656
-0.920593,1.050838,1.036013,1.524069,0.648656
-1.134725,1.010223,1.033005,1.448046,0.648656
-0.920593,1.457124,1.441986,1.353496,0.663485
-0.492329,1.335245,1.366806,1.237808,0.716165
-0.064064,1.538388,1.53521,1.16354,0.767944
-0.064064,1.37586,1.372821,1.084427,0.846232
-0.278197,1.294613,1.288619,1.026942,0.921746
-0.064064,1.335245,1.372821,0.966605,1.012365
0.3642,1.09147,1.135251,0.903986,1.10771
0.3642,1.050838,1.054056,0.837476,1.210958
-0.064064,1.050838,1.048042,0.800796,1.331114
0.792464,0.847695,0.816486,0.7795,1.450125
0.578333,0.482042,0.4887,0.773,1.563861
0.792464,0.482042,0.491707,0.773,1.672295
