0.640684,0.227175,0.742129,0.312153,0.72305
0.640684,0.748658,0.742129,0.377893,0.877849
0.640684,0.740936,0.726288,0.451852,1.051999
0.640684,0.725038,0.742129,0.52581,1.226148
0.640684,0.740936,0.742129,0.562676,1.317661
0.640684,0.740936,0.742129,0.556409,1.306115
0.640684,0.791707,0.785944,0.553175,1.295299
0.732354,0.798325,0.80025,0.55265,1.293652
0.772192,0.870348,0.931425,0.552925,1.293652
0.68836,0.740936,0.757912,0.555995,1.293874
0.640684,0.763639,0.75736,0.557407,1.299332
0.590057,0.740936,0.756807,0.557814,1.303684
0.590057,0.763639,0.756807,0.557914,1.3089
0.68836,0.784927,0.799769,0.560895,1.3135
0.590057,0.740936,0.756807,0.564448,1.31804
0.640684,0.748658,0.75736,0.569185,1.325984
0.68836,0.798325,0.799769,0.571375,1.336091
0.640684,0.740936,0.75736,0.576559,1.366038
0.640684,0.725038,0.726288,0.590409,1.403146
0.68836,0.725038,0.726885,0.609388,1.455069
0.640684,0.691487,0.709854,0.628375,1.518125
0.732354,0.700083,0.694129,0.642831,1.596346
0.68836,0.58908,0.601211,0.650746,1.681824
0.68836,0.682752,0.675965,0.652075,1.764591
0.68836,0.627773,0.620508,0.654557,1.85064
0.732354,0.56928,0.582325,0.661231,1.925067
0.732354,0.58908,0.582325,0.6735,2.0073
0.772192,0.529064,0.522921,0.699875,2.09425
0.772192,0.529064,0.522921,0.737486,2.16643
0.838755,0.498627,0.483849,0.829375,2.244351
0.807658,0.428033,0.442746,0.922328,2.300486
0.807658,0.388792,0.383763,1.022365,2.338775
0.807658,0.341743,0.328011,1.140153,2.369115
0.772192,0.314874,0.309727,1.232364,2.370365
0.772192,0.314874,0.327349,1.354424,2.370365
0.68836,0.213225,0.215079,1.498871,2.370273
0.68836,0.199912,0.188932,1.586014,2.357127
0.68836,0.14269,0.144088,1.660138,2.319342
0.483989,0.128419,0.142611,1.784148,2.256683
0.379345,0.119595,0.123231,1.908322,2.188078
0.330381,0.133036,0.122907,2.009006,2.115157
0.24329,0.163746,0.150893,2.12422,2.00698
0.206057,0.187231,0.140419,2.208329,1.883071
0.206057,0.206491,0.223835,2.259398,1.768373
0.173218,0.256962,0.237711,2.307965,1.638442
0.120124,0.249281,0.236623,2.338744,1.511426
0.173218,0.360248,0.373856,2.340406,1.379666
0.173218,0.398486,0.373856,2.340406,1.243806
0.173218,0.428033,0.412578,2.334925,1.136056
0.173218,0.44803,0.452412,2.300675,1.001783
0.173218,0.529064,0.51316,2.250955,0.916177
0.120124,0.529064,0.591802,2.192763,0.842519
0.144659,0.598879,0.611975,2.129605,0.7807
0.173218,0.637217,0.612689,2.046954,0.728549
0.173218,0.608599,0.612689,1.947922,0.692789
0.173218,0.637217,0.631771,1.830385,0.662316
0.206057,0.655786,0.651133,1.726832,0.650745
0.206057,0.691487,0.687061,1.630332,0.648656
0.284837,0.740936,0.73808,1.524069,0.648656
0.24329,0.733064,0.737498,1.448046,0.648656
0.284837,0.811092,0.808762,1.353496,0.663485
0.379345,0.791707,0.796864,1.237808,0.716165
0.483989,0.82323,0.822767,1.16354,0.767944
0.483989,0.798325,0.797835,1.084427,0.846232
0.430896,0.784927,0.783913,1.026942,0.921746
0.483989,0.791707,0.797835,0.966605,1.012365
0.590057,0.748658,0.756807,0.903986,1.10771
0.590057,0.740936,0.741553,0.837476,1.210958
0.483989,0.740936,0.740399,0.800796,1.331114
0.68836,0.700083,0.69349,0.7795,1.450125
0.640684,0.61823,0.6198,0.773,1.563861
0.68836,0.61823,0.620508,0.773,1.672295
0.732354,0.56928,0.562455,0.773,1.768059
0.732354,0.488471,0.501886,0.781356,1.883971
0.772192,0.478329,0.482347,0.815375,1.980875
